amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,82.03847429994494,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,2,1.562631000066176,2,0.5,0.25000000000000006,9.01073,return,2.2675425002817065,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,1,1,29,,,,,,,,,,,,,,5,1.390331899980083,5,0.35,0.3,10.81288,return,1.413177500013262,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,2,2,33,,,,,,,,,,,,,,6,1.7436895999126136,6,0.4,0.35000000000000003,12.61502,return,0.8896237001754344,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,4,1.3825745002832264,4,0.5,0.30000000000000004,10.81288,return,1.3582425999920815,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,4,4,42,,,,,,,,,,,,,,5,1.963070600060746,5,0.45,0.25000000000000006,9.01073,return,1.2595444000326097,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,5,5,24,,,,,,,,,,,,,,4,2.618452599970624,4,0.55,0.30000000000000004,10.81288,return,1.8408029000274837,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,40,,,,,,,,,,,,,,7,1.518015299923718,7,0.5,0.4,14.41717,return,0.6388340999837965,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,7,7,4,,,,,,,,,,,,,,3,1.2714462000876665,3,0.5,0.4,14.41717,return,1.2509382001589984,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,15,,,,,,,,,,,,,,3,0.6932386001572013,3,0.2,0.35,12.61502,return,3.367668400052935,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,5,1.8068976001814008,5,0.25,0.39999999999999997,14.41717,return,2.62883870000951,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,5,1.8430043002590537,5,0.4,0.30000000000000004,10.81288,return,2.2645045001991093,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,11,11,37,,,,,,,,,,,,,,3,1.6488628000952303,3,0.55,0.25000000000000006,9.01073,return,2.8143755001947284,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,12,12,47,,,,,,,,,,,,,,3,2.2345698000863194,3,0.4,0.5,18.02146,return,2.5122697001788765,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,13,13,32,,,,,,,,,,,,,,4,1.3158361001405865,4,0.55,0.6000000000000001,21.62576,return,4.286179800285026,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,23,,,,,,,,,,,,,,5,3.1158658002968878,5,0.55,0.5,18.02146,return,2.8456514002755284,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,15,15,48,,,,,,,,,,,,,,5,2.0922620000783354,5,0.5,0.25000000000000006,9.01073,return,2.8568468000739813,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,16,16,36,,,,,,,,,,,,,,5,1.3155129002407193,5,0.35,0.25,9.01073,return,1.9982640002854168,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,17,17,22,,,,,,,,,,,,,,5,1.237516000168398,5,0.5,0.25000000000000006,9.01073,return,1.3948432002216578,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,18,18,12,,,,,,,,,,,,,,4,1.4832744002342224,4,0.45,0.55,19.82361,return,1.6962531001772732,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,44,,,,,,,,,,,,,,5,1.5013897002208978,5,0.2,0.44999999999999996,16.21932,return,3.6161716000642627,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,27,,,,,,,,,,,,,,5,1.352721500210464,5,0.2,0.49999999999999994,18.02146,return,2.1931153000332415,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,21,21,16,,,,,,,,,,,,,,4,1.2827405000571162,4,0.3,0.44999999999999996,16.21932,return,2.206227300222963,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,20,,,,,,,,,,,,,,5,1.24632260017097,5,0.4,0.25000000000000006,9.01073,return,1.6122121002990752,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,7,,,,,,,,,,,,,,3,1.0912489001639187,3,0.25,0.3,10.81288,return,1.1742153002414852,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,24,24,28,,,,,,,,,,,,,,4,1.1775786001235247,4,0.5,0.55,19.82361,return,1.6582700000144541,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,25,25,19,,,,,,,,,,,,,,4,0.9815271999686956,4,0.5,0.30000000000000004,10.81288,return,3.0367638000752777,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,14,,,,,,,,,,,,,,4,0.5177243000362068,4,0.5,0.30000000000000004,10.81288,return,2.25610959995538,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,27,27,49,,,,,,,,,,,,,,3,1.2729768001008779,3,0.25,0.25,9.01073,return,0.9009537000674754,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,45,,,,,,,,,,,,,,3,1.620359000051394,3,0.5,0.25000000000000006,9.01073,return,1.6829151001293212,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,31,,,,,,,,,,,,,,5,1.2184194002766162,5,0.3,0.25,9.01073,return,1.5529779000207782,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,8,,,,,,,,,,,,,,4,1.2115549000445753,4,0.35,0.25,9.01073,return,1.369142500218004,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,25,,,,,,,,,,,,,,5,1.4283021001610905,5,0.5,0.25000000000000006,9.01073,return,1.4977096000220627,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,18,,,,,,,,,,,,,,5,1.143218100303784,5,0.2,0.49999999999999994,18.02146,return,1.6878241000231355,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,50,,,,,,,,,,,,,,5,0.7343817001674324,5,0.5,0.4,14.41717,return,0.8475814000703394,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,34,34,21,,,,,,,,,,,,,,4,0.7106165001168847,4,0.4,0.4,14.41717,return,1.400918500032276,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,35,35,41,,,,,,,,,,,,,,3,1.7516497001051903,3,0.5,0.5,18.02146,return,0.8324677001219243,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,36,36,38,,,,,,,,,,,,,,5,1.5363040000665933,5,0.3,0.44999999999999996,16.21932,return,2.2583118001930416,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,37,37,0,,,,,,,,,,,,,,3,1.161223400151357,3,0.35,0.49999999999999994,18.02146,return,1.5143545002210885,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,38,38,11,,,,,,,,,,,,,,3,1.7000502001028508,3,0.35,0.44999999999999996,16.21932,return,1.4242500001564622,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,39,39,6,,,,,,,,,,,,,,3,0.8623019000515342,3,0.3,0.49999999999999994,18.02146,return,1.8031692001968622,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,40,40,13,,,,,,,,,,,,,,3,0.48490280006080866,3,0.55,0.25000000000000006,9.01073,return,2.2557949000038207,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,41,41,9,,,,,,,,,,,,,,3,1.0972299999557436,3,0.2,0.39999999999999997,14.41717,return,2.0127789003308862,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,42,42,39,,,,,,,,,,,,,,3,0.6654311001766473,3,0.45,0.4,14.41717,return,1.7098936999682337,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,43,43,17,,,,,,,,,,,,,,4,0.8002343000844121,4,0.4,0.45,16.21932,return,0.7192915000487119,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,44,44,35,,,,,,,,,,,,,,3,0.6998161000665277,3,0.55,0.55,19.82361,return,0.8479257000144571,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,45,45,43,,,,,,,,,,,,,,4,1.8657969001214951,4,0.4,0.5,18.02146,return,1.1195633001625538,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,46,46,30,,,,,,,,,,,,,,5,1.429655099986121,5,0.35,0.3,10.81288,return,0.7635272999759763,,,,,,,,,,,,,,,,,p313,23,male,left_right_width,2025-12-02_12h00.26.549,exp1,2023.1.0,60.043651717684554,
