amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,8,8,25,,,,,,,,,,,,,,4,0.6908218000316992,4,0.35,0.25,9.01073,return,1.0635941000655293,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,9,9,8,,,,,,,,,,,,,,3,0.8954669999657199,3,0.5,0.35000000000000003,12.61502,return,1.2113906999584287,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,10,10,27,,,,,,,,,,,,,,3,1.118353300029412,3,0.55,0.6000000000000001,21.62576,return,0.7187630999833345,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,29,,,,,,,,,,,,,,4,1.1569089000113308,4,0.4,0.5,18.02146,return,0.982845599995926,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,12,12,2,,,,,,,,,,,,,,3,0.5567603000672534,3,0.45,0.20000000000000007,7.20859,return,1.444710100069642,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,13,13,14,,,,,,,,,,,,,,3,0.4300247000064701,3,0.3,0.2,7.20859,return,0.9398766000522301,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,14,14,41,,,,,,,,,,,,,,3,0.5534076999174431,3,0.5,0.55,19.82361,return,0.6420808000257239,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,45,,,,,,,,,,,,,,3,0.49086100002750754,3,0.45,0.25000000000000006,9.01073,return,1.2552035000408068,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,16,16,19,,,,,,,,,,,,,,3,0.5336260999320075,3,0.2,0.15000000000000002,5.40644,return,0.9596513999858871,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,1,,,,,,,,,,,,,,3,0.34636199998203665,3,0.25,0.7000000000000001,25.23005,return,1.6437711999751627,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,18,18,30,,,,,,,,,,,,,,3,0.7234745000023395,3,0.25,0.2,7.20859,return,0.9962482000701129,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,19,19,28,,,,,,,,,,,,,,3,0.38446620001923293,3,0.3,0.7500000000000001,27.0322,return,3.1512261000461876,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,20,20,0,,,,,,,,,,,,,,3,0.3949463999597356,3,0.25,0.6,21.62576,return,1.049452800070867,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,33,,,,,,,,,,,,,,3,0.36192620010115206,3,0.5,0.6500000000000001,23.4279,return,2.1537523000733927,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,36,,,,,,,,,,,,,,4,0.471062200027518,4,0.5,0.20000000000000007,7.20859,return,1.410881399991922,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,23,23,24,,,,,,,,,,,,,,4,0.7214075999800116,4,0.2,0.15000000000000002,5.40644,return,0.7874964000657201,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,31,,,,,,,,,,,,,,4,0.5771949000190943,4,0.55,0.30000000000000004,10.81288,return,1.4642693999921903,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,25,25,42,,,,,,,,,,,,,,4,0.728311000042595,4,0.55,0.20000000000000007,7.20859,return,1.4655321000609547,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,3,,,,,,,,,,,,,,3,0.9088823000201955,3,0.55,0.30000000000000004,10.81288,return,1.0462425000732765,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,48,,,,,,,,,,,,,,4,0.7110239999601617,4,0.3,0.2,7.20859,return,0.8562682999763638,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,15,,,,,,,,,,,,,,4,0.44189759995788336,4,0.35,0.6,21.62576,return,1.3345441999845207,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,16,,,,,,,,,,,,,,3,0.34569099999498576,3,0.2,0.5499999999999999,19.82361,return,1.6901383000658825,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,7,,,,,,,,,,,,,,3,0.4457798000657931,3,0.35,0.2,7.20859,return,0.7474610999925062,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,40,,,,,,,,,,,,,,3,1.0603379999520257,3,0.5,0.8000000000000003,28.83434,return,1.752689899993129,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,47,,,,,,,,,,,,,,3,0.3844956000102684,3,0.35,0.44999999999999996,16.21932,return,0.7988848999375477,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,33,33,17,,,,,,,,,,,,,,3,0.4881203999975696,3,0.2,0.39999999999999997,14.41717,return,1.2191137000918388,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,34,34,12,,,,,,,,,,,,,,3,0.5079901000717655,3,0.5,1.1500000000000006,41.44937,return,3.2223896000068635,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,35,35,44,,,,,,,,,,,,,,3,0.601327299955301,3,0.5,0.6000000000000001,21.62576,return,0.9273147999774665,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,36,36,38,,,,,,,,,,,,,,4,0.5601350000360981,4,0.55,0.6500000000000001,23.4279,return,0.8729274000506848,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,37,37,49,,,,,,,,,,,,,,3,0.6223721998976544,3,0.3,0.2,7.20859,return,0.9322507000761107,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,38,38,6,,,,,,,,,,,,,,3,0.6723851000424474,3,0.55,0.6500000000000001,23.4279,return,0.9161066999658942,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,39,39,13,,,,,,,,,,,,,,2,0.5941908000968397,2,0.55,0.35000000000000003,12.61502,return,1.8184098999481648,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,40,40,34,,,,,,,,,,,,,,4,0.6973833000520244,4,0.4,0.6500000000000001,23.4279,return,1.213517599971965,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,41,41,26,,,,,,,,,,,,,,3,0.6533834000583738,3,0.4,0.55,19.82361,return,0.914800800033845,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,42,42,22,,,,,,,,,,,,,,4,0.5654327999800444,4,0.5,0.25000000000000006,9.01073,return,1.180798599962145,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,43,43,50,,,,,,,,,,,,,,4,1.4678592000855133,4,0.35,0.5499999999999999,19.82361,return,1.0394319999031723,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,44,44,10,,,,,,,,,,,,,,3,0.5114043999928981,3,0.3,0.44999999999999996,16.21932,return,0.9850368000334129,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,45,45,35,,,,,,,,,,,,,,3,1.0978747999761254,3,0.2,0.39999999999999997,14.41717,return,2.253404000075534,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,46,46,37,,,,,,,,,,,,,,3,0.9723510999465361,3,0.2,0.3,10.81288,return,0.739557099994272,,,,,,,,,,,,,,,,,p320,22,female,up_down_width,2025-12-19_08h01.25.920,exp1,2023.1.0,59.99430056789012,
