amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,242.7983271999983,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,0,0,38,,,,,,,,,,,,,,4,3.011947999941185,4,0.4,0.20000000000000007,7.20859,return,5.194472700008191,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,1,1,45,,,,,,,,,,,,,,3,1.4374605000484735,3,0.3,0.3,10.81288,return,2.707454700022936,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,2,2,13,,,,,,,,,,,,,,2,1.1992411999963224,2,0.35,0.2,7.20859,return,2.9582933000056073,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,2,1.2217730999691412,2,0.35,0.25,9.01073,return,4.803518800064921,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,2,1.211613200022839,2,0.4,0.5,18.02146,return,2.266325499978848,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,5,5,44,,,,,,,,,,,,,,3,0.9836308000376448,3,0.2,0.35,12.61502,return,2.1279364000074565,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,22,,,,,,,,,,,,,,3,1.0042908999603242,3,0.45,0.30000000000000004,10.81288,return,1.7304944000206888,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,7,7,11,,,,,,,,,,,,,,2,0.9216430000960827,2,0.25,0.39999999999999997,14.41717,return,2.1317876999964938,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,,,,2,1.2441476999083534,2,0.3,0.25,9.01073,return,3.0012754999333993,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,9,9,15,,,,,,,,,,,,,,2,1.1295593000249937,2,0.2,0.35,12.61502,return,1.8347426999825984,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,10,10,27,,,,,,,,,,,,,,2,1.2496566000627354,2,0.35,0.3,10.81288,return,2.3363181999884546,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,11,11,19,,,,,,,,,,,,,,2,1.0115235999692231,2,0.3,0.3,10.81288,return,3.8338706000940874,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,12,12,31,,,,,,,,,,,,,,4,2.362262999988161,4,0.4,0.25000000000000006,9.01073,return,2.826384300016798,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,13,13,32,,,,,,,,,,,,,,3,1.3696808000095189,3,0.45,0.30000000000000004,10.81288,return,2.899444799986668,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,14,14,6,,,,,,,,,,,,,,2,0.9119403000222519,2,0.2,0.44999999999999996,16.21932,return,3.722304700058885,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,39,,,,,,,,,,,,,,2,1.020191099960357,2,0.3,0.35,12.61502,return,7.121704500052147,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,16,16,3,,,,,,,,,,,,,,2,1.702519999933429,2,0.5,0.25000000000000006,9.01073,return,2.4653793000616133,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,24,,,,,,,,,,,,,,4,1.541942699928768,4,0.35,0.35,12.61502,return,4.854937699972652,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,41,,,,,,,,,,,,,,3,0.9992211000062525,3,0.5,0.30000000000000004,10.81288,return,2.111139200045727,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,36,,,,,,,,,,,,,,4,2.1160164000466466,4,0.3,0.2,7.20859,return,3.4223851000424474,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,5,1.5019996999762952,5,0.2,0.25,9.01073,return,2.6256959000602365,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,21,21,51,,,,,,,,,,,,,,2,1.1187790000112727,2,0.45,0.25000000000000006,9.01073,return,3.20098920003511,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,22,22,1,,,,,,,,,,,,,,2,0.9264882999705151,2,0.45,0.30000000000000004,10.81288,return,1.6088351999642327,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,23,23,33,,,,,,,,,,,,,,3,1.3072203999618068,3,0.5,0.35000000000000003,12.61502,return,2.453065100009553,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,24,24,17,,,,,,,,,,,,,,3,1.2007761999266222,3,0.25,0.44999999999999996,16.21932,return,2.895658199908212,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,47,,,,,,,,,,,,,,2,1.1325827999971807,2,0.2,0.7000000000000001,25.23005,return,3.1987602999433875,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,26,26,37,,,,,,,,,,,,,,3,0.9609723000321537,3,0.4,0.20000000000000007,7.20859,return,2.5857142999302596,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,27,27,23,,,,,,,,,,,,,,2,0.799730799975805,2,0.4,0.6000000000000001,21.62576,return,1.45519999996759,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,28,28,21,,,,,,,,,,,,,,3,0.7828384999884292,3,0.5,0.35000000000000003,12.61502,return,1.614496499998495,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,14,,,,,,,,,,,,,,2,0.8307633000658825,2,0.4,0.4,14.41717,return,2.6360317999497056,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,30,30,25,,,,,,,,,,,,,,3,0.9402973999967799,3,0.45,0.20000000000000007,7.20859,return,2.676905100001022,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,31,31,12,,,,,,,,,,,,,,2,0.8911133999936283,2,0.45,0.8000000000000003,28.83434,return,3.1909050999674946,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,50,,,,,,,,,,,,,,3,1.1283946000039577,3,0.2,0.44999999999999996,16.21932,return,3.0490375999361277,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,33,33,26,,,,,,,,,,,,,,2,0.7769593000411987,2,0.2,0.44999999999999996,16.21932,return,2.200962199945934,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,29,,,,,,,,,,,,,,3,0.8184870999539271,3,0.5,0.6000000000000001,21.62576,return,1.9528779000975192,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,35,35,28,,,,,,,,,,,,,,2,0.8638680999865755,2,0.45,0.5,18.02146,return,2.7481102000456303,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,36,36,16,,,,,,,,,,,,,,2,0.6738271000795066,2,0.3,0.5499999999999999,19.82361,return,2.6935371999861673,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,37,37,43,,,,,,,,,,,,,,2,1.6222605999791995,2,0.2,0.2,7.20859,return,2.100812599994242,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,38,38,30,,,,,,,,,,,,,,3,0.7489993000635877,3,0.2,0.2,7.20859,return,2.3993108000140637,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,39,39,46,,,,,,,,,,,,,,4,1.137818800052628,4,0.45,0.45,16.21932,return,3.075559900025837,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,40,40,48,,,,,,,,,,,,,,4,0.9820680000120774,4,0.5,0.20000000000000007,7.20859,return,3.5341760999290273,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,41,41,34,,,,,,,,,,,,,,3,1.0414865999482572,3,0.55,0.30000000000000004,10.81288,return,3.6873818999156356,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,42,42,2,,,,,,,,,,,,,,2,0.944650600082241,2,0.5,0.30000000000000004,10.81288,return,3.417647899943404,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,43,43,10,,,,,,,,,,,,,,2,1.150698299985379,2,0.4,0.6000000000000001,21.62576,return,1.5347078000195324,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,44,44,4,,,,,,,,,,,,,,2,0.8736876999028027,2,0.2,0.49999999999999994,18.02146,return,2.404605699935928,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,45,45,40,,,,,,,,,,,,,,3,1.1988189000403509,3,0.3,0.49999999999999994,18.02146,return,3.5495117000536993,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,46,46,49,,,,,,,,,,,,,,2,1.8250962999882177,2,0.3,0.2,7.20859,return,1.9103191000176594,,,,,,,,,,,,,,,,,p303,21,female,left_right_width,2025-11-16_16h01.03.504,exp1,2023.1.0,59.94488665630131,
