amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.37102140000206,c,155.05197210000188,,,,,,,,,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,4,3.426451699997415,4,0.45,0.35000000000000003,12.61502,return,12.809553300001426,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,3,12.480259999996633,3,0.35,0.15000000000000002,5.40644,return,3.051233100006357,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,5,1.9035186999972211,5,0.55,0.30000000000000004,10.81288,return,3.377925699998741,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
3,9.5,10,10.5,0,0,0.5,0.4,0.1,1.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,3,2.199450899992371,3,0.4,0.05000000000000007,1.80215,return,4.047831599993515,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
3,9,10,11,0,0,1,0.9,0.1,2.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,3,1.9408746999979485,3,0.55,0.10000000000000007,3.60429,return,3.861301699987962,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
5,9.25,9.625,10,10.375,10.75,0.375,0.125,0.25,1.75,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,5,2.9809544000017922,5,0.2,0.15000000000000002,5.40644,return,2.076805000004242,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,4,1.8910780000005616,4,0.45,0.05000000000000007,1.80215,return,4.455212000000756,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,3,1.7860693999973591,3,0.55,0.5,18.02146,return,3.1855219999997644,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
5,9,9.5,10,10.5,11,0.5,0.09999999999999998,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,4,2.099164400002337,4,0.2,0.35,12.61502,return,3.247181600003387,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,158.47580499999458,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,3,1.3357118999992963,3,0.3,0.15000000000000002,5.40644,return,2.8491256999986945,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,1,1,29,,,,,,,,,,,,,,4,1.7619470999925397,4,0.35,0.3,10.81288,return,2.027213800000027,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,32,,,,,,,,,,,,,,4,1.6618995000026189,4,0.45,0.30000000000000004,10.81288,return,3.1453260999987833,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,,,3,1.589814999999362,3,0.25,0.39999999999999997,14.41717,return,2.2932039000006625,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,3,1.3458577999990666,3,0.35,0.25,9.01073,return,2.2348214000085136,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,5,5,7,,,,,,,,,,,,,,3,1.6252840999950422,3,0.35,0.2,7.20859,return,1.6870235999958823,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,38,,,,,,,,,,,,,,4,1.4292320999957155,4,0.5,0.35000000000000003,12.61502,return,4.763404899989837,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,7,7,23,,,,,,,,,,,,,,4,1.6141618999972707,4,0.2,0.49999999999999994,18.02146,return,4.059908299997915,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,3,1.2992161999864038,3,0.5,0.45,16.21932,return,2.0138797999970848,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,9,9,43,,,,,,,,,,,,,,3,1.4548324999923352,3,0.2,0.2,7.20859,return,2.0187151999998605,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,9,,,,,,,,,,,,,,3,1.3212850999989314,3,0.25,0.35,12.61502,return,1.7798803000041516,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,11,11,15,,,,,,,,,,,,,,4,1.5099634000071092,4,0.25,0.25,9.01073,return,1.3036682999954792,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,5,,,,,,,,,,,,,,4,1.1954361999960383,4,0.2,0.2,7.20859,return,1.1457844999968074,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,33,,,,,,,,,,,,,,5,1.4296072999859462,5,0.5,0.20000000000000007,7.20859,return,3.3547394999914104,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,14,14,31,,,,,,,,,,,,,,4,1.3736642000003485,4,0.25,0.25,9.01073,return,3.4785102999885567,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,35,,,,,,,,,,,,,,3,1.4107726999936858,3,0.55,0.6000000000000001,21.62576,return,1.8486923999880673,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,16,16,30,,,,,,,,,,,,,,4,1.701714799986803,4,0.2,0.2,7.20859,return,1.7291512999945553,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,26,,,,,,,,,,,,,,3,1.5979483999981312,3,0.45,0.5,18.02146,return,2.2068174999876646,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,4,,,,,,,,,,,,,,3,1.202128699995228,3,0.5,0.45,16.21932,return,1.0566781000088667,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,50,,,,,,,,,,,,,,4,1.3644427000108408,4,0.5,0.45,16.21932,return,1.8208031000103801,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,19,,,,,,,,,,,,,,4,1.6012810000102036,4,0.55,0.20000000000000007,7.20859,return,3.9992237000114983,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,21,21,39,,,,,,,,,,,,,,3,1.4488945999910356,3,0.5,0.35000000000000003,12.61502,return,2.8622707999893464,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,22,22,14,,,,,,,,,,,,,,4,1.2464967999985674,4,0.25,0.25,9.01073,return,1.5318639000033727,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,23,23,8,,,,,,,,,,,,,,5,1.490567300003022,5,0.25,0.25,9.01073,return,1.6696215999982087,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,48,,,,,,,,,,,,,,4,2.262041299996781,4,0.35,0.3,10.81288,return,1.6105655999854207,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,25,25,34,,,,,,,,,,,,,,4,2.171226199992816,4,0.45,0.5,18.02146,return,1.698740199994063,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,12,,,,,,,,,,,,,,4,2.151497600003495,4,0.45,0.6500000000000001,23.4279,return,2.7679701000015484,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,27,27,3,,,,,,,,,,,,,,4,1.8175255999958608,4,0.25,0.15000000000000002,5.40644,return,1.7594818999932613,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,28,28,16,,,,,,,,,,,,,,3,1.3759422000002814,3,0.5,0.6000000000000001,21.62576,return,2.199701699995785,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,18,,,,,,,,,,,,,,5,1.6878154000005452,5,0.4,0.35000000000000003,12.61502,return,1.7627283000038005,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,17,,,,,,,,,,,,,,4,1.5252706999890506,4,0.2,0.39999999999999997,14.41717,return,3.0479633000068134,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,31,31,6,,,,,,,,,,,,,,3,1.6632432000042172,3,0.5,0.7000000000000002,25.23005,return,1.8515649999899324,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,25,,,,,,,,,,,,,,5,1.4340890000021318,5,0.35,0.25,9.01073,return,1.7438447999884374,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,20,,,,,,,,,,,,,,4,1.4430420999997295,4,0.2,0.25,9.01073,return,1.5765855999925407,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,34,34,37,,,,,,,,,,,,,,3,1.484246100008022,3,0.5,0.30000000000000004,10.81288,return,5.502658299999894,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,35,35,41,,,,,,,,,,,,,,3,2.1079044999933103,3,0.3,0.39999999999999997,14.41717,return,2.279099099992891,,,,,,,,,,,,,,,,,p318,21,female,left_right_width,2025-12-16_11h34.34.733,exp1,2023.1.0,59.99196107536744,
