amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,31,,,,,,,,,,,,,,4,1.522302299970761,4,0.45,0.30000000000000004,10.81288,return,2.612025700043887,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,17,,,,,,,,,,,,,,4,1.555603499757126,4,0.4,0.55,19.82361,return,1.2365039000287652,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,13,13,11,,,,,,,,,,,,,,3,1.4247665998991579,3,0.5,0.6000000000000001,21.62576,return,1.5264965000096709,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,14,14,38,,,,,,,,,,,,,,5,1.5325306998565793,5,0.55,0.45,16.21932,return,2.2217315998859704,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,15,15,8,,,,,,,,,,,,,,4,1.5635696998797357,4,0.35,0.3,10.81288,return,1.420493499841541,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,43,,,,,,,,,,,,,,3,2.058245699852705,3,0.5,0.25000000000000006,9.01073,return,2.1676112997811288,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,14,,,,,,,,,,,,,,3,1.982575599802658,3,0.35,0.25,9.01073,return,1.1015317998826504,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,0,,,,,,,,,,,,,,3,1.253014599904418,3,0.55,0.6000000000000001,21.62576,return,1.0257061999291182,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,19,19,13,,,,,,,,,,,,,,3,0.7296739998273551,3,0.45,0.30000000000000004,10.81288,return,1.2912541998084635,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,5,1.6461363998241723,5,0.25,0.15000000000000002,5.40644,return,1.6755677999462932,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,21,21,12,,,,,,,,,,,,,,3,1.6912863000761718,3,0.5,0.8000000000000003,28.83434,return,1.6215961000416428,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,27,,,,,,,,,,,,,,4,0.9991422998718917,4,0.45,0.55,19.82361,return,1.8705269999336451,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,6,,,,,,,,,,,,,,2,1.3094550997484475,2,0.2,0.8000000000000002,28.83434,return,5.160351999802515,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,24,24,7,,,,,,,,,,,,,,3,1.2069300999864936,3,0.35,0.2,7.20859,return,1.5888515000697225,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,25,25,21,,,,,,,,,,,,,,4,1.5158180000726134,4,0.45,0.30000000000000004,10.81288,return,1.486345199868083,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,32,,,,,,,,,,,,,,4,1.2062470999080688,4,0.35,0.39999999999999997,14.41717,return,1.2051759997848421,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,22,,,,,,,,,,,,,,5,1.6613549997564405,5,0.4,0.25000000000000006,9.01073,return,1.1135759998578578,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,51,,,,,,,,,,,,,,3,1.3711140998639166,3,0.45,0.35000000000000003,12.61502,return,0.9797101998701692,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,40,,,,,,,,,,,,,,4,1.3788544998969883,4,0.45,0.55,19.82361,return,1.163323099957779,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,45,,,,,,,,,,,,,,3,1.321660699788481,3,0.2,0.10000000000000002,3.60429,return,0.851946999784559,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,29,,,,,,,,,,,,,,4,1.763093699933961,4,0.45,0.6500000000000001,23.4279,return,1.034650200046599,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,4,,,,,,,,,,,,,,3,1.4827862998936325,3,0.2,0.3,10.81288,return,1.343612999888137,,,,,,,,,,,,,,,,,p314,22,female,up_down_width,2025-12-02_12h57.48.407,exp1,2023.1.0,60.00214807928742,
