amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,108.45141390000936,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,0,0,36,,,,,,,,,,,,,,5,1.1126365000382066,5,0.55,0.30000000000000004,10.81288,return,3.754083600011654,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,1,1,49,,,,,,,,,,,,,,3,0.9772511000046507,3,0.2,0.2,7.20859,return,1.3697724000085145,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,4,0.8223122999770567,4,0.35,0.44999999999999996,16.21932,return,1.5707893000217155,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,3,3,33,,,,,,,,,,,,,,5,1.2723622999619693,5,0.45,0.35000000000000003,12.61502,return,1.875265999988187,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,4,4,28,,,,,,,,,,,,,,4,0.976331299985759,4,0.45,0.45,16.21932,return,1.3347061999957077,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,5,5,31,,,,,,,,,,,,,,5,0.9179378999979235,5,0.25,0.25,9.01073,return,1.3918657000176609,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,46,,,,,,,,,,,,,,5,1.2409335999982432,5,0.25,0.39999999999999997,14.41717,return,2.7429035999812186,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,7,7,35,,,,,,,,,,,,,,3,0.9366821000003256,3,0.35,0.44999999999999996,16.21932,return,2.195344500010833,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,3,1.0743140999693424,3,0.5,0.45,16.21932,return,1.5426158999907784,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,9,9,22,,,,,,,,,,,,,,4,0.9336051999707706,4,0.5,0.30000000000000004,10.81288,return,1.599443000042811,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,2,,,,,,,,,,,,,,3,0.9455476999864914,3,0.45,0.25000000000000006,9.01073,return,2.4427352999919094,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,3,0.8570692000212148,3,0.35,0.44999999999999996,16.21932,return,2.11750310001662,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,23,,,,,,,,,,,,,,3,1.4915545000112616,3,0.5,0.5,18.02146,return,2.1829230999574065,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,13,13,16,,,,,,,,,,,,,,4,1.064631899993401,4,0.25,0.3,10.81288,return,1.9496512000332586,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,26,,,,,,,,,,,,,,5,1.4747016000328586,5,0.45,0.4,14.41717,return,2.16610380000202,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,15,15,50,,,,,,,,,,,,,,5,0.9615865999949165,5,0.5,0.4,14.41717,return,1.7687986000091769,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,16,16,18,,,,,,,,,,,,,,5,0.7897274999995716,5,0.4,0.4,14.41717,return,1.860901499981992,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,30,,,,,,,,,,,,,,4,1.2387436000281014,4,0.25,0.2,7.20859,return,1.1401622000266798,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,18,18,21,,,,,,,,,,,,,,3,1.4320427000056952,3,0.3,0.35,12.61502,return,2.0462346999556758,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,19,19,8,,,,,,,,,,,,,,4,1.7418989000143483,4,0.45,0.30000000000000004,10.81288,return,1.8155402999836951,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,20,20,9,,,,,,,,,,,,,,3,1.1594994000042789,3,0.4,0.35000000000000003,12.61502,return,1.2074098999728449,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,40,,,,,,,,,,,,,,4,1.4408541999873705,4,0.45,0.5,18.02146,return,2.0866272000130266,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,47,,,,,,,,,,,,,,3,1.0979423999669962,3,0.5,0.55,19.82361,return,1.773397799988743,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,51,,,,,,,,,,,,,,3,1.1772835000301711,3,0.35,0.3,10.81288,return,3.9772670000093058,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,24,24,4,,,,,,,,,,,,,,3,1.174555000034161,3,0.5,0.35000000000000003,12.61502,return,1.911563000001479,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,15,,,,,,,,,,,,,,3,1.540075099968817,3,0.4,0.35000000000000003,12.61502,return,2.2606648999499157,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,26,26,39,,,,,,,,,,,,,,3,1.0367144999909215,3,0.2,0.35,12.61502,return,2.2908272999920882,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,44,,,,,,,,,,,,,,5,1.4495397000573575,5,0.55,0.4,14.41717,return,1.7435397999943234,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,13,,,,,,,,,,,,,,3,0.9712285000132397,3,0.25,0.25,9.01073,return,1.2830222999909893,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,24,,,,,,,,,,,,,,4,1.7619772999896668,4,0.25,0.25,9.01073,return,1.4992760000168346,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,30,30,20,,,,,,,,,,,,,,5,0.7011384999495931,5,0.2,0.25,9.01073,return,2.0953964999644086,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,31,31,43,,,,,,,,,,,,,,3,0.7968121999874711,3,0.55,0.30000000000000004,10.81288,return,3.803390800021589,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,42,,,,,,,,,,,,,,5,1.2808298000018112,5,0.3,0.2,7.20859,return,1.2456133000086993,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,33,33,32,,,,,,,,,,,,,,4,0.9195067000109702,4,0.45,0.35000000000000003,12.61502,return,1.7305842000059783,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,25,,,,,,,,,,,,,,5,0.649515200057067,5,0.25,0.25,9.01073,return,2.0155193000100553,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,35,35,17,,,,,,,,,,,,,,3,0.9995070999721065,3,0.2,0.49999999999999994,18.02146,return,1.9828912999946624,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,36,36,34,,,,,,,,,,,,,,4,0.797801700013224,4,0.25,0.49999999999999994,18.02146,return,1.7566519000101835,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,37,37,27,,,,,,,,,,,,,,5,1.256015999999363,5,0.45,0.4,14.41717,return,1.5875459000235423,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,38,38,29,,,,,,,,,,,,,,4,1.2208812000462785,4,0.25,0.44999999999999996,16.21932,return,1.7798153000185266,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,39,39,48,,,,,,,,,,,,,,5,1.1715926000033505,5,0.25,0.25,9.01073,return,2.0034689999883994,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,40,40,5,,,,,,,,,,,,,,4,0.7307610000134446,4,0.55,0.30000000000000004,10.81288,return,2.1565201000194065,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,41,41,37,,,,,,,,,,,,,,3,1.0158926000003703,3,0.4,0.20000000000000007,7.20859,return,2.0615940000279807,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,42,42,6,,,,,,,,,,,,,,3,1.2349861999973655,3,0.25,0.44999999999999996,16.21932,return,1.8562927999882959,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,43,43,19,,,,,,,,,,,,,,3,0.5575252000126056,3,0.5,0.25000000000000006,9.01073,return,2.1996558000100777,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,44,44,45,,,,,,,,,,,,,,3,0.9762386999791488,3,0.55,0.30000000000000004,10.81288,return,2.839534700033255,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,45,45,38,,,,,,,,,,,,,,4,0.6958831999800168,4,0.55,0.45,16.21932,return,1.8515383999911137,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,46,46,3,,,,,,,,,,,,,,3,1.1695380000164732,3,0.45,0.30000000000000004,10.81288,return,3.6175004999968223,,,,,,,,,,,,,,,,,p302,22,female,up_down_width,2025-11-12_11h32.06.658,exp1,2023.1.0,60.012518608895434,
