amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,78.26543030000175,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,4,1.5266011000057915,4,0.45,0.45,16.21932,return,1.4494504000031156,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,4,2.1766122999979416,4,0.4,0.30000000000000004,10.81288,return,4.568262000000686,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,2,2,39,,,,,,,,,,,,,,3,1.368367600007332,3,0.45,0.35000000000000003,12.61502,return,3.0885310000012396,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,4,1.7517483999981778,4,0.35,0.3,10.81288,return,3.1680712000088533,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,4,4,28,,,,,,,,,,,,,,5,2.0677830999920843,5,0.2,0.39999999999999997,14.41717,return,4.095807300007436,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,5,5,41,,,,,,,,,,,,,,3,2.510571099992376,3,0.35,0.39999999999999997,14.41717,return,2.249463600004674,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,44,,,,,,,,,,,,,,4,1.7790827999997418,4,0.25,0.39999999999999997,14.41717,return,3.050848099999712,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,4,2.4732082999980776,4,0.45,0.35000000000000003,12.61502,return,1.8787275999929989,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,49,,,,,,,,,,,,,,3,1.1492689000006067,3,0.55,0.35000000000000003,12.61502,return,2.8321176000026753,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,9,9,45,,,,,,,,,,,,,,3,1.0158999999985099,3,0.35,0.3,10.81288,return,2.558534200012218,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,3,1.7107651000114856,3,0.35,0.3,10.81288,return,1.6736037999944529,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,11,11,23,,,,,,,,,,,,,,4,1.8495743999956176,4,0.4,0.5,18.02146,return,2.030954500005464,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,21,,,,,,,,,,,,,,4,1.5184514000138734,4,0.3,0.44999999999999996,16.21932,return,5.296622199995909,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,13,13,12,,,,,,,,,,,,,,4,2.0619055999995908,4,0.25,0.5499999999999999,19.82361,return,4.362386799999513,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,24,,,,,,,,,,,,,,3,2.4830136000091443,3,0.5,0.35000000000000003,12.61502,return,2.127455599998939,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,0,,,,,,,,,,,,,,3,0.8680049999966286,3,0.25,0.44999999999999996,16.21932,return,3.0878980999987107,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,16,16,31,,,,,,,,,,,,,,4,1.9946594000066398,4,0.3,0.3,10.81288,return,3.0177054000087082,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,17,17,15,,,,,,,,,,,,,,3,0.8365587000007508,3,0.55,0.35000000000000003,12.61502,return,3.8737464000005275,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,18,18,46,,,,,,,,,,,,,,5,2.0903877999953693,5,0.4,0.4,14.41717,return,1.7661469000013312,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,19,19,2,,,,,,,,,,,,,,4,2.7487727999978233,4,0.4,0.35000000000000003,12.61502,return,1.5180038999969838,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,50,,,,,,,,,,,,,,5,2.2818791000026977,5,0.2,0.39999999999999997,14.41717,return,2.4125015000026906,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,42,,,,,,,,,,,,,,6,2.358745999998064,6,0.35,0.35,12.61502,return,1.4300907999859191,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,48,,,,,,,,,,,,,,5,1.679444199995487,5,0.2,0.35,12.61502,return,1.8515239999978803,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,23,23,30,,,,,,,,,,,,,,4,1.3933736000035424,4,0.25,0.3,10.81288,return,1.2415284000016982,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,29,,,,,,,,,,,,,,5,1.4824735000001965,5,0.3,0.39999999999999997,14.41717,return,1.4851807999948505,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,51,,,,,,,,,,,,,,4,1.6028440999943996,4,0.25,0.35,12.61502,return,1.2494364000012865,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,16,,,,,,,,,,,,,,3,2.663934500000323,3,0.3,0.35,12.61502,return,1.4041959999885876,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,34,,,,,,,,,,,,,,5,1.4666143000067677,5,0.4,0.35000000000000003,12.61502,return,1.7272785999957705,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,28,28,19,,,,,,,,,,,,,,4,1.5791236999939429,4,0.5,0.35000000000000003,12.61502,return,2.7323933000006946,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,20,,,,,,,,,,,,,,5,2.0479402000055416,5,0.45,0.30000000000000004,10.81288,return,1.8684816000022693,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,35,,,,,,,,,,,,,,4,1.1925344000046607,4,0.2,0.39999999999999997,14.41717,return,2.264604000010877,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,31,31,1,,,,,,,,,,,,,,4,1.2199483000003966,4,0.3,0.39999999999999997,14.41717,return,1.5540800000017043,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,43,,,,,,,,,,,,,,4,2.6956826000096044,4,0.4,0.30000000000000004,10.81288,return,2.3938696999975946,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,33,33,37,,,,,,,,,,,,,,3,1.2567376999941189,3,0.35,0.3,10.81288,return,1.572834900012822,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,38,,,,,,,,,,,,,,5,2.1098167000018293,5,0.25,0.35,12.61502,return,1.8817784999992,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,35,35,32,,,,,,,,,,,,,,4,1.8576079000049504,4,0.35,0.3,10.81288,return,1.5585299999947893,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,36,36,47,,,,,,,,,,,,,,3,1.905349299995578,3,0.25,0.35,12.61502,return,1.8908839000068838,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,37,37,26,,,,,,,,,,,,,,4,1.8765392000059364,4,0.45,0.35000000000000003,12.61502,return,1.4654004000040004,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,38,38,11,,,,,,,,,,,,,,3,0.9439849999907892,3,0.2,0.3,10.81288,return,1.6248150000028545,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,39,39,27,,,,,,,,,,,,,,4,1.9931410999997752,4,0.2,0.35,12.61502,return,1.8000924000079976,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,5,1.3894431000080658,5,0.2,0.44999999999999996,16.21932,return,2.356042900006287,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,41,41,18,,,,,,,,,,,,,,5,1.506574200000614,5,0.2,0.39999999999999997,14.41717,return,1.5258251999912318,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,42,42,14,,,,,,,,,,,,,,4,1.3945033000054536,4,0.55,0.30000000000000004,10.81288,return,2.2010614000028,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,43,43,13,,,,,,,,,,,,,,3,0.7308678000117652,3,0.4,0.25000000000000006,9.01073,return,1.517743700009305,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,44,44,10,,,,,,,,,,,,,,3,0.9572305000037886,3,0.45,0.30000000000000004,10.81288,return,2.0686319999949774,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,45,45,4,,,,,,,,,,,,,,3,0.7154691000032471,3,0.5,0.30000000000000004,10.81288,return,2.3653411000123015,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,46,46,9,,,,,,,,,,,,,,3,0.6091757000103826,3,0.3,0.3,10.81288,return,1.4798046000069007,,,,,,,,,,,,,,,,,p319,23,male,left_right_width,2025-12-16_12h37.22.220,exp1,2023.1.0,59.98883008033509,
