amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,19,,,,,,,,,,,,num_3,1.4264883000032569,num_3,0.3,0.8,0.25,0.75,9.55138,28.65413,return,3.240809099999751,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,1,1,28,,,,,,,,,,,,num_4,1.1686045000024023,num_4,0.35,0.5,0.35,0.6,13.37193,22.9233,return,1.4993094000019482,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,num_4,2.0489138000011735,num_4,0.55,0.9,0.35000000000000003,0.8,13.37193,30.5644,return,3.9186096000048565,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,3,3,32,,,,,,,,,,,,num_4,1.8105501000027289,num_4,0.5,0.9,0.45,0.9,17.19248,34.38495,return,4.182024199999432,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,4,4,26,,,,,,,,,,,,num_3,1.0456747000025644,num_3,0.2,1.1,0.5499999999999999,0.95,21.01303,36.29523,return,3.8827393999999913,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,5,5,7,,,,,,,,,,,,num_3,1.2515840999985812,num_3,0.25,0.9,0.44999999999999996,0.95,17.19248,36.29523,return,2.414832100002968,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,46,,,,,,,,,,,,num_3,1.0482859000003373,num_3,0.55,1.3,0.45,0.9,17.19248,34.38495,return,7.716478800000914,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,7,7,51,,,,,,,,,,,,num_3,0.9181166000016674,num_3,0.25,0.5,0.49999999999999994,1.1,19.10275,42.02605,return,5.1278856999997515,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,13,,,,,,,,,,,,num_3,0.9115839000005508,num_3,0.25,0.3,0.25,1.15,9.55138,43.93633,return,7.5390937000047415,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,9,9,0,,,,,,,,,,,,num_3,0.9434687000029953,num_3,0.4,0.9,0.4,1.1,15.2822,42.02605,return,1.7327732000048854,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,10,10,33,,,,,,,,,,,,num_4,1.5162735000012617,num_4,0.45,0.5,0.4,0.9,15.2822,34.38495,return,2.4873350000016217,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,27,,,,,,,,,,,,num_5,1.3010606999996526,num_5,0.3,0.7,0.35,0.65,13.37193,24.83358,return,2.7622541999990062,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,8,,,,,,,,,,,,num_4,0.9380033000015828,num_4,0.35,0.4,0.3,0.7,11.46165,26.74385,return,2.5943368000007467,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,42,,,,,,,,,,,,num_5,0.9966699000033259,num_5,0.5,1.0,0.30000000000000004,0.75,11.46165,28.65413,return,4.6647783000044,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,num_4,0.7662049000027764,num_4,0.25,0.9,0.3,0.6,11.46165,22.9233,return,5.022266700001637,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,15,15,10,,,,,,,,,,,,num_5,1.0312483000016073,num_5,0.5,1.1,0.45,0.65,17.19248,24.83358,return,5.03016579999894,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,16,16,30,,,,,,,,,,,,num_4,0.7951180000018212,num_4,0.5,0.7,0.30000000000000004,1.3,11.46165,49.66716,return,3.161799900000915,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,num_3,1.0679553000009037,num_3,0.5,0.9,0.7000000000000002,1.15,26.74385,43.93633,return,3.1143058000016026,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,4,,,,,,,,,,,,num_3,0.826697200001945,num_3,0.5,1.2,0.7000000000000002,1.25,26.74385,47.75688,return,1.9414853000016592,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,19,19,41,,,,,,,,,,,,num_3,0.8625902000021597,num_3,0.55,0.9,0.6500000000000001,1.15,24.83358,43.93633,return,2.3157249000032607,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,20,20,49,,,,,,,,,,,,num_3,0.8797197000021697,num_3,0.25,0.3,0.15000000000000002,0.7,5.73083,26.74385,return,5.162173400000029,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,21,21,1,,,,,,,,,,,,num_3,0.7726996000019426,num_3,0.4,1.3,0.55,1.0,21.01303,38.2055,return,6.448703599999135,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,25,,,,,,,,,,,,num_4,1.0346521000028588,num_4,0.45,0.7,0.4,0.8,15.2822,30.5644,return,5.3092465000008815,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,23,23,17,,,,,,,,,,,,num_3,0.9437196000035328,num_3,0.45,0.6,0.6000000000000001,1.1,22.9233,42.02605,return,2.824005500002386,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,38,,,,,,,,,,,,num_4,0.9517601000006835,num_4,0.5,1.1,0.6000000000000001,0.9,22.9233,34.38495,return,2.4947294000012334,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,43,,,,,,,,,,,,num_3,0.9767069000008632,num_3,0.3,0.9,0.2,1.2,7.6411,45.8466,return,4.898049499999615,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,24,,,,,,,,,,,,num_3,0.9659081000027072,num_3,0.3,0.4,0.2,0.55,7.6411,21.01303,return,3.787117700001545,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,27,27,21,,,,,,,,,,,,num_3,0.9574381999991601,num_3,0.4,0.9,0.30000000000000004,0.85,11.46165,32.47468,return,4.021515700002055,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,15,,,,,,,,,,,,num_3,0.8601594000028854,num_3,0.5,1,0.30000000000000004,1.2,11.46165,45.8466,return,2.2116580000001704,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,5,,,,,,,,,,,,num_3,0.8007771000047796,num_3,0.4,1,0.25000000000000006,0.75,9.55138,28.65413,return,3.3225327000036486,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,30,30,29,,,,,,,,,,,,num_3,0.841035000004922,num_3,0.55,1.1,0.55,1.35,21.01303,51.57743,return,1.2656959000014467,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,31,31,37,,,,,,,,,,,,num_3,0.8262855000029958,num_3,0.2,1.2,0.2,1.65,7.6411,63.03908,return,2.296282899998914,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,9,,,,,,,,,,,,num_3,0.8158428999995522,num_3,0.35,1,0.7500000000000001,0.95,28.65413,36.29523,return,3.610336699999607,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,31,,,,,,,,,,,,num_5,1.0826401000049373,num_5,0.2,0.7,0.2,0.9,7.6411,34.38495,return,1.2144499000023643,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,22,,,,,,,,,,,,num_6,0.9190316999993229,num_6,0.45,1.3,0.05000000000000007,0.8,1.91028,30.5644,return,4.493446200001927,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,35,35,44,,,,,,,,,,,,num_4,0.8955061000015121,num_4,0.4,0.6,0.25000000000000006,0.9,9.55138,34.38495,return,3.091434999998455,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,36,36,45,,,,,,,,,,,,num_3,1.2706300999998348,num_3,0.55,1.1,0.25000000000000006,1.25,9.55138,47.75688,return,3.0705017000036605,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,37,37,34,,,,,,,,,,,,num_4,1.0778527000002214,num_4,0.5,1.1,0.5,1.4,19.10275,53.48771,return,1.112560100002156,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,38,38,48,,,,,,,,,,,,num_4,0.8850747000033152,num_4,0.2,1.3,0.35,1.4,13.37193,53.48771,return,3.2325359000024037,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,39,39,20,,,,,,,,,,,,num_5,0.8899622999997518,num_5,0.3,0.4,0.2,0.65,7.6411,24.83358,return,3.5369614000010188,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,40,40,11,,,,,,,,,,,,num_3,1.428852500001085,num_3,0.45,0.7,0.45,1.05,17.19248,40.11578,return,1.6259534000018903,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,41,41,40,,,,,,,,,,,,num_4,1.0201232000035816,num_4,0.3,1.3,0.8000000000000002,1.3,30.5644,49.66716,return,2.993089300001884,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,42,42,12,,,,,,,,,,,,num_3,1.1328906999988249,num_3,0.55,1.3,0.9000000000000004,1.1,34.38495,42.02605,return,4.7794847000004665,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,43,43,35,,,,,,,,,,,,num_3,1.5597799999995914,num_3,0.2,1,0.9000000000000002,1.45,34.38495,55.39798,return,5.330209899999318,,,,,,,,,,,,,,,,,715,23,male,left_right_width,2024-08-26_17h02.48.035,exp1,2023.1.0,59.839713343737365,
