amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,num_3,1.527881800022442,num_3,0.3,0.6,0.35,0.95,13.37193,36.29523,return,5.977270600007614,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,2,2,36,,,,,,,,,,,,num_4,1.5118149000190897,num_4,0.55,0.9,0.25000000000000006,1.1,9.55138,42.02605,return,6.747296300018206,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,3,3,46,,,,,,,,,,,,num_5,1.615811300012865,num_5,0.5,0.8,0.45,0.75,17.19248,28.65413,return,3.5749378000182332,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,4,4,38,,,,,,,,,,,,num_5,2.5178914000134682,num_5,0.55,1.2,0.35000000000000003,1.1,13.37193,42.02605,return,4.861827800006722,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,5,5,13,,,,,,,,,,,,num_3,2.5160046000091825,num_3,0.4,0.8,0.20000000000000007,0.9,7.6411,34.38495,return,4.922461500013014,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,6,6,16,,,,,,,,,,,,num_4,1.5662095000152476,num_4,0.4,1.0,0.35000000000000003,0.7,13.37193,26.74385,return,5.006738000010955,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,7,7,10,,,,,,,,,,,,num_4,2.0382186000060756,num_4,0.35,0.6,0.35,0.5,13.37193,19.10275,return,5.619261500018183,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,8,8,44,,,,,,,,,,,,num_5,1.4185450000077253,num_5,0.45,0.9,0.4,0.6,15.2822,22.9233,return,4.03278050001245,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,9,9,3,,,,,,,,,,,,num_4,4.422136900015175,num_4,0.35,0.5,0.3,0.7,11.46165,26.74385,return,5.951429200023995,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,39,,,,,,,,,,,,num_3,1.4055921000108356,num_3,0.25,1.1,0.25,1.25,9.55138,47.75688,return,7.699472600012086,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,11,11,2,,,,,,,,,,,,num_3,1.5226926000177627,num_3,0.45,1.1,0.20000000000000007,1.2,7.6411,45.8466,return,4.466507800025283,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,1,,,,,,,,,,,,num_3,1.435527000008733,num_3,0.25,0.6,0.39999999999999997,0.75,15.2822,28.65413,return,7.290660200014827,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,40,,,,,,,,,,,,num_4,1.446967300013057,num_4,0.4,1.0,0.4,0.6,15.2822,22.9233,return,3.8327726000134135,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,30,,,,,,,,,,,,num_4,1.31560930001433,num_4,0.3,1.3,0.25,0.7,9.55138,26.74385,return,9.149905300015234,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,7,,,,,,,,,,,,num_4,1.7415194000059273,num_4,0.25,1.3,0.25,0.6,9.55138,22.9233,return,4.848673400003463,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,9,,,,,,,,,,,,num_4,1.4694606000120984,num_4,0.4,0.9,0.20000000000000007,0.5,7.6411,19.10275,return,4.220529600017471,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,12,,,,,,,,,,,,num_4,1.3708134000044083,num_4,0.4,0.7,0.30000000000000004,0.6,11.46165,22.9233,return,8.224030900004436,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,18,18,24,,,,,,,,,,,,num_4,1.4797334000177216,num_4,0.35,1.2,0.25,0.6,9.55138,22.9233,return,6.362680800011731,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,50,,,,,,,,,,,,num_5,2.5349562000046717,num_5,0.4,0.8,0.35000000000000003,0.65,13.37193,24.83358,return,5.02402890000667,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,23,,,,,,,,,,,,num_4,1.3273322000168264,num_4,0.4,0.9,0.4,0.7,15.2822,26.74385,return,5.080828400023165,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,21,21,35,,,,,,,,,,,,num_3,1.474223900018842,num_3,0.3,1.2,0.25,1.3,9.55138,49.66716,return,3.1658708000177285,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,49,,,,,,,,,,,,num_3,1.5014522000128636,num_3,0.5,1,0.20000000000000007,1.25,7.6411,47.75688,return,5.663717500006896,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,47,,,,,,,,,,,,num_3,1.6421343000110937,num_3,0.2,0.6,0.39999999999999997,1.15,15.2822,43.93633,return,7.760752400005003,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,24,24,28,,,,,,,,,,,,num_3,1.5569385000126204,num_3,0.5,0.7,0.45,1.1,17.19248,42.02605,return,5.646992000023602,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,25,25,21,,,,,,,,,,,,num_3,1.2519912000134354,num_3,0.35,0.4,0.35,0.95,13.37193,36.29523,return,7.728899500012631,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,26,26,48,,,,,,,,,,,,num_4,2.7569157000107225,num_4,0.25,0.7,0.3,0.9,11.46165,34.38495,return,6.7186060000094585,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,27,27,26,,,,,,,,,,,,num_4,1.1420822000072803,num_4,0.3,0.9,0.25,0.7,9.55138,26.74385,return,4.880960900016362,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,28,28,8,,,,,,,,,,,,num_4,1.4142431000218494,num_4,0.45,1.1,0.25000000000000006,0.7,9.55138,26.74385,return,4.822552800003905,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,33,,,,,,,,,,,,num_4,1.1236305000056745,num_4,0.45,0.8,0.45,0.8,17.19248,30.5644,return,1.3963767000095686,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,30,30,27,,,,,,,,,,,,num_4,1.2388338000164367,num_4,0.2,0.4,0.3,0.5,11.46165,19.10275,return,9.866977000012412,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,31,31,51,,,,,,,,,,,,num_3,1.4031139000144321,num_3,0.55,0.7,0.25000000000000006,1.1,9.55138,42.02605,return,6.562240800019936,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,34,,,,,,,,,,,,num_5,1.4851982000254793,num_5,0.5,0.6,0.30000000000000004,0.7,11.46165,26.74385,return,3.99471570001333,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,20,,,,,,,,,,,,num_4,1.6419024000060745,num_4,0.5,0.8,0.30000000000000004,0.8,11.46165,30.5644,return,2.7746393000124954,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,34,34,43,,,,,,,,,,,,num_3,1.134643400015193,num_3,0.35,0.9,0.2,1.0,7.6411,38.2055,return,2.859155300015118,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,35,35,42,,,,,,,,,,,,num_4,1.2810000000026776,num_4,0.25,0.9,0.25,0.8,9.55138,30.5644,return,3.420586300009745,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,36,36,19,,,,,,,,,,,,num_4,2.523238100009621,num_4,0.3,0.7,0.15000000000000002,1.0,5.73083,38.2055,return,7.364482500008307,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,37,37,18,,,,,,,,,,,,num_4,1.1847655000019586,num_4,0.3,0.3,0.3,0.8,11.46165,30.5644,return,9.402823800017359,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,38,38,6,,,,,,,,,,,,num_3,1.4080486000020755,num_3,0.45,0.5,0.45,0.7,17.19248,26.74385,return,4.406120600018767,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,39,39,15,,,,,,,,,,,,num_3,1.081092800013721,num_3,0.55,0.7,0.35000000000000003,0.8,13.37193,30.5644,return,3.8147103000083007,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,40,40,29,,,,,,,,,,,,num_3,1.4928545000148006,num_3,0.25,0.5,0.35,0.65,13.37193,24.83358,return,7.810877600015374,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,41,41,4,,,,,,,,,,,,num_3,1.0730900000198744,num_3,0.35,1.1,0.3,0.8,11.46165,30.5644,return,4.462237200001255,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,42,42,14,,,,,,,,,,,,num_3,1.1398120000230847,num_3,0.35,0.5,0.2,0.95,7.6411,36.29523,return,5.524952300009318,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,43,43,32,,,,,,,,,,,,num_3,1.5152297000167891,num_3,0.55,0.9,0.25000000000000006,1.05,9.55138,40.11578,return,5.927937600019504,,,,,,,,,,,,,,,,,717,24,female,up_down_width,2024-08-27_15h59.33.664,exp1,2023.1.0,59.91723033728238,
