amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,75.09436540000024,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,0,0,47,,,,,,,,,,,,num_3,1.3868365999951493,num_3,0.45,1.1,0.4,1.25,15.2822,47.75688,return,4.1300672000070335,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,1,1,15,,,,,,,,,,,,num_4,1.239735399998608,num_4,0.3,1.1,0.3,1.1,11.46165,42.02605,return,1.0757863000035286,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,30,,,,,,,,,,,,num_4,1.0090310000086902,num_4,0.25,0.4,0.25,0.8,9.55138,30.5644,return,4.2880966999946395,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,3,3,4,,,,,,,,,,,,num_4,1.2147551999951247,num_4,0.2,0.9,0.25,0.7,9.55138,26.74385,return,3.484703200010699,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,4,4,11,,,,,,,,,,,,num_3,1.1153492000012193,num_3,0.4,0.8,0.5,0.85,19.10275,32.47468,return,2.0573302999982843,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,5,5,10,,,,,,,,,,,,num_4,6.316149999998743,num_4,0.2,0.5,0.35,0.5,13.37193,19.10275,return,2.0406062999973074,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,6,6,41,,,,,,,,,,,,num_3,0.9827673999971012,num_3,0.4,0.6,0.5,0.9,19.10275,34.38495,return,3.8656660000124248,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,7,7,23,,,,,,,,,,,,num_3,0.9233911000046646,num_3,0.25,1.2,0.44999999999999996,0.85,17.19248,32.47468,return,5.023563100010506,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,8,8,31,,,,,,,,,,,,num_5,0.9469877000083216,num_5,0.4,0.6,0.4,0.6,15.2822,22.9233,return,0.8572407000028761,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,9,9,50,,,,,,,,,,,,num_5,1.1842926999961492,num_5,0.35,1.0,0.35,1.0,13.37193,38.2055,return,0.7165590000076918,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,45,,,,,,,,,,,,num_3,0.7263759999914328,num_3,0.35,0.4,0.35,1.1,13.37193,42.02605,return,9.305034600009094,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,40,,,,,,,,,,,,num_4,1.2017408999963664,num_4,0.25,0.8,0.39999999999999997,0.7,15.2822,26.74385,return,4.32927689999633,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,12,12,34,,,,,,,,,,,,num_5,1.2318729999969946,num_5,0.3,0.6,0.39999999999999997,0.8,15.2822,30.5644,return,4.413731699998607,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,13,13,51,,,,,,,,,,,,num_3,0.9344420999987051,num_3,0.3,1.3,0.3,1.6,11.46165,61.12881,return,3.4691413000109605,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,14,14,22,,,,,,,,,,,,num_5,1.9162604000011925,num_5,0.2,0.5,0.2,0.5,7.6411,19.10275,return,0.520406900002854,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,15,15,32,,,,,,,,,,,,num_4,1.2064112000080058,num_4,0.4,0.8,0.4,0.8,15.2822,30.5644,return,0.8343827000062447,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,7,,,,,,,,,,,,num_3,0.7684301999979652,num_3,0.25,0.8,0.25,0.75,9.55138,28.65413,return,3.6604998000111664,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,16,,,,,,,,,,,,num_4,2.73546169999463,num_4,0.25,1.0,0.25,0.6,9.55138,22.9233,return,1.7597457000083523,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,18,18,25,,,,,,,,,,,,num_5,0.7796402999956626,num_5,0.45,0.5,0.35000000000000003,0.7,13.37193,26.74385,return,3.6258065000001807,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,19,19,39,,,,,,,,,,,,num_3,0.977762000009534,num_3,0.35,1.3,0.3,1.7,11.46165,64.94936,return,4.1971641999989515,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,17,,,,,,,,,,,,num_4,1.0590076000080444,num_4,0.2,0.6,0.35,0.9,13.37193,34.38495,return,3.143945599993458,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,36,,,,,,,,,,,,num_5,1.3222039000102086,num_5,0.3,1.1,0.2,1.05,7.6411,40.11578,return,3.502330700008315,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,6,,,,,,,,,,,,num_4,0.9982654999912484,num_4,0.55,1.1,0.55,0.8,21.01303,30.5644,return,1.8402138000092236,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,2,,,,,,,,,,,,num_3,0.8272684999974445,num_3,0.35,0.6,0.3,0.8,11.46165,30.5644,return,3.7023426000087056,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,48,,,,,,,,,,,,num_5,0.9449727000028361,num_5,0.5,1.1,0.35000000000000003,1.05,13.37193,40.11578,return,3.398837300002924,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,43,,,,,,,,,,,,num_3,0.9528147000091849,num_3,0.5,0.7,0.30000000000000004,1.2,11.46165,45.8466,return,5.773044199988362,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,14,,,,,,,,,,,,num_5,1.2466854000085732,num_5,0.3,0.7,0.3,0.7,11.46165,26.74385,return,0.8090498000092339,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,num_5,0.8915129999950295,num_5,0.35,1.3,0.35,0.8,13.37193,30.5644,return,8.417927000002237,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,28,28,24,,,,,,,,,,,,num_4,1.0808176999998977,num_4,0.25,1.1,0.25,0.6,9.55138,22.9233,return,1.7540196999907494,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,29,29,37,,,,,,,,,,,,num_3,0.8159402000019327,num_3,0.4,0.9,0.25000000000000006,1.5,9.55138,57.30826,return,6.987541700000293,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,21,,,,,,,,,,,,num_4,0.912986399998772,num_4,0.3,0.8,0.3,1.0,11.46165,38.2055,return,2.2314288999914424,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,38,,,,,,,,,,,,num_4,0.7896156000060728,num_4,0.55,0.9,0.30000000000000004,1.1,11.46165,42.02605,return,4.044569899997441,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,32,32,5,,,,,,,,,,,,num_4,0.7874590999999782,num_4,0.3,1.3,0.3,1.3,11.46165,49.66716,return,0.7026952000014717,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,44,,,,,,,,,,,,num_5,0.910911800005124,num_5,0.25,0.6,0.35,0.7,13.37193,26.74385,return,2.631073700002162,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,34,34,8,,,,,,,,,,,,num_4,0.8409360999939963,num_4,0.2,1.1,0.25,0.5,9.55138,19.10275,return,3.669603999995161,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,35,35,33,,,,,,,,,,,,num_5,0.7111564000078943,num_5,0.45,0.7,0.25000000000000006,0.65,9.55138,24.83358,return,2.5489935999939917,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,36,36,49,,,,,,,,,,,,num_3,0.9407492999889655,num_3,0.35,0.7,0.2,1.2,7.6411,45.8466,return,4.624461799990968,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,37,37,3,,,,,,,,,,,,num_3,1.1740071000094758,num_3,0.3,0.5,0.2,1.05,7.6411,40.11578,return,5.987958600002457,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,38,38,12,,,,,,,,,,,,num_4,1.0329463000089163,num_4,0.45,1.0,0.45,0.5,17.19248,19.10275,return,4.103510800006916,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,39,39,26,,,,,,,,,,,,num_4,0.915979099998367,num_4,0.25,1.1,0.35,0.6,13.37193,22.9233,return,2.586935400002403,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,40,40,19,,,,,,,,,,,,num_5,0.8424336000025505,num_5,0.35,1.3,0.25,0.7,9.55138,26.74385,return,5.027921300003072,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,41,41,9,,,,,,,,,,,,num_3,0.7414494999975432,num_3,0.2,1.1,0.39999999999999997,0.65,15.2822,24.83358,return,5.542658599995775,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,42,42,13,,,,,,,,,,,,num_3,0.8220950000104494,num_3,0.2,0.5,0.35,0.65,13.37193,24.83358,return,2.717779900005553,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,43,43,42,,,,,,,,,,,,num_4,0.8722951999952784,num_4,0.45,0.9,0.30000000000000004,0.7,11.46165,26.74385,return,2.945214200008195,,,,,,,,,,,,,,,,,718,22,female,left_right_width,2024-08-27_17h19.24.984,exp1,2023.1.0,59.99692815658768,
