amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,11,11,17,,,,,,,,,,,,num_4,1.6029065999999546,num_4,0.45,0.7,0.35000000000000003,0.8,13.37193,30.5644,return,5.282494300000025,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,12,12,31,,,,,,,,,,,,num_4,1.039529999999985,num_4,0.3,0.8,0.3,0.8,11.46165,30.5644,return,0.9970481000000007,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,13,13,45,,,,,,,,,,,,num_3,1.0149365999999134,num_3,0.55,1.3,0.15000000000000008,1.3,5.73083,49.66716,return,5.581667200000055,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,5,,,,,,,,,,,,num_4,2.6254697999999905,num_4,0.4,0.5,0.10000000000000007,0.7,3.82055,26.74385,return,4.023632999999876,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,15,15,23,,,,,,,,,,,,num_4,0.864432599999958,num_4,0.45,0.9,0.6000000000000001,1.0,22.9233,38.2055,return,3.1795872999999517,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,2,,,,,,,,,,,,num_3,1.0067293000000461,num_3,0.5,0.9,0.25000000000000006,0.9,9.55138,34.38495,return,2.9173007999999925,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,10,,,,,,,,,,,,num_3,1.0176710000000355,num_3,0.35,0.4,0.3,0.6,11.46165,22.9233,return,4.79955419999996,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,7,,,,,,,,,,,,num_3,1.1176387999999804,num_3,0.55,0.9,0.20000000000000007,0.9,7.6411,34.38495,return,2.6713328000000445,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,20,,,,,,,,,,,,num_4,1.0322347999999408,num_4,0.35,1.3,0.25,1.3,9.55138,49.66716,return,2.5735388999999884,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,34,,,,,,,,,,,,num_4,0.9851401999999041,num_4,0.3,1.3,0.39999999999999997,1.3,15.2822,49.66716,return,3.934341099999955,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,27,,,,,,,,,,,,num_4,1.221549700000054,num_4,0.5,1.2,0.4,0.7,15.2822,26.74385,return,4.068352699999963,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,11,,,,,,,,,,,,num_3,0.8784454999999696,num_3,0.35,0.8,0.5499999999999999,0.95,21.01303,36.29523,return,3.419015099999882,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,13,,,,,,,,,,,,num_3,0.9159944000000166,num_3,0.55,1.2,0.20000000000000007,1.05,7.6411,40.11578,return,5.694190799999973,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,33,,,,,,,,,,,,num_4,0.7911530999999457,num_4,0.3,0.8,0.3,0.8,11.46165,30.5644,return,2.1031173999999453,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,num_4,0.7783835999999553,num_4,0.45,0.9,0.25000000000000006,0.9,9.55138,34.38495,return,2.266031799999922,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,26,26,18,,,,,,,,,,,,num_4,0.7844162999999469,num_4,0.2,1.0,0.39999999999999997,1.0,15.2822,38.2055,return,2.0324053999999876,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,27,27,49,,,,,,,,,,,,num_3,1.0785822999999652,num_3,0.2,0.4,0.15000000000000002,1.0,5.73083,38.2055,return,7.7702831,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,28,28,29,,,,,,,,,,,,num_4,0.7418875999998988,num_4,0.5,0.6,0.5,1.1,19.10275,42.02605,return,2.5664977999999508,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,24,,,,,,,,,,,,num_4,1.202749599999919,num_4,0.55,0.9,0.15000000000000008,0.8,5.73083,30.5644,return,5.025822499999975,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,51,,,,,,,,,,,,num_3,0.9463394000000278,num_3,0.4,0.8,0.45,1.5,17.19248,57.30826,return,6.807872800000013,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,38,,,,,,,,,,,,num_4,0.887782900000019,num_4,0.55,1.3,0.4,1.5,15.2822,57.30826,return,3.4596592000000044,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,39,,,,,,,,,,,,num_3,0.8491984999999147,num_3,0.55,0.8,0.35000000000000003,2.0,13.37193,76.41101,return,6.31375199999988,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,22,,,,,,,,,,,,num_4,0.7577934999999059,num_4,0.3,0.7,0.2,1.3,7.6411,49.66716,return,3.190325999999999,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,34,34,4,,,,,,,,,,,,num_3,0.9478675999999666,num_3,0.4,1.2,0.35000000000000003,1.45,13.37193,55.39798,return,4.858333399999964,,,,,,,,,,,,,,,,,714,22,male,up_down_width,2024-08-26_10h59.32.803,exp1,2023.1.0,59.83441424202769,
