amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,157.30196309999997,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,21,,,,,,,,,,,,num_4,1.946958600000002,num_4,0.2,0.4,0.35,0.6,13.37193,22.9233,return,7.178513199999983,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,1,1,5,,,,,,,,,,,,num_4,1.558756300000013,num_4,0.25,1.3,0.25,0.7,9.55138,26.74385,return,6.022971699999957,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,2,2,27,,,,,,,,,,,,num_5,2.2873276999999774,num_5,0.2,0.8,0.3,0.55,11.46165,21.01303,return,7.454647399999985,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,3,3,4,,,,,,,,,,,,num_3,2.725251899999975,num_3,0.2,1.1,0.49999999999999994,0.95,19.10275,36.29523,return,9.015859599999985,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,4,4,43,,,,,,,,,,,,num_3,3.179660300000009,num_3,0.45,0.5,0.15000000000000008,0.7,5.73083,26.74385,return,13.255391099999983,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,5,5,16,,,,,,,,,,,,num_4,1.9541649000000092,num_4,0.45,1.2,0.35000000000000003,0.6,13.37193,22.9233,return,4.688506800000013,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,29,,,,,,,,,,,,num_5,1.984414000000001,num_5,0.45,1.0,0.4,0.6,15.2822,22.9233,return,6.719430299999985,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,7,7,28,,,,,,,,,,,,num_4,1.6123943000001049,num_4,0.3,0.4,0.44999999999999996,0.7,17.19248,26.74385,return,7.498692699999978,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,num_4,2.007606199999927,num_4,0.25,0.9,0.25,0.6,9.55138,22.9233,return,9.078161799999961,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,9,9,47,,,,,,,,,,,,num_3,2.32348039999998,num_3,0.5,0.9,0.45,1.05,17.19248,40.11578,return,12.78825469999991,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,0,,,,,,,,,,,,num_4,1.9013651000000067,num_4,0.35,0.6,0.35,0.8,13.37193,30.5644,return,10.288488100000095,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,46,,,,,,,,,,,,num_6,2.722802699999974,num_6,0.3,0.5,0.39999999999999997,0.6,15.2822,22.9233,return,11.713146199999969,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,12,12,38,,,,,,,,,,,,num_6,3.0309976000000773,num_6,0.55,1.0,0.35000000000000003,0.7,13.37193,26.74385,return,10.248423200000033,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,44,,,,,,,,,,,,num_5,1.924837899999929,num_5,0.5,0.9,0.4,0.7,15.2822,26.74385,return,10.002675300000064,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,14,14,7,,,,,,,,,,,,num_3,1.843352299999978,num_3,0.35,1,0.3,0.7,11.46165,26.74385,return,5.7191858999999425,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,15,15,42,,,,,,,,,,,,num_5,2.2684917000000127,num_5,0.2,1.0,0.25,0.7,9.55138,26.74385,return,5.420410899999965,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,39,,,,,,,,,,,,num_3,1.9982810000000057,num_3,0.55,0.8,0.4,1.85,15.2822,70.68018,return,16.542141099999967,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,17,17,51,,,,,,,,,,,,num_3,1.6759193999999837,num_3,0.25,1.2,0.39999999999999997,1.7,15.2822,64.94936,return,10.708209499999938,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.9500000000000002,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,37,,,,,,,,,,,,num_3,1.6348529000000411,num_3,0.4,1.3,0.20000000000000007,1.65,7.6411,63.03908,return,10.062892900000051,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333334,0.4833333333333334,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,19,19,3,,,,,,,,,,,,num_4,1.770192100000017,num_4,0.25,0.8,0.2,0.9,7.6411,34.38495,return,6.3052979000000136,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.8250000000000001,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,18,,,,,,,,,,,,num_5,1.8531907000000132,num_5,0.25,0.9,0.44999999999999996,0.65,17.19248,24.83358,return,7.416749299999978,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,21,21,9,,,,,,,,,,,,num_3,2.4800643000000804,num_3,0.35,0.5,0.35,0.6,13.37193,22.9233,return,5.846353200000053,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,11,,,,,,,,,,,,num_3,1.6749383999999594,num_3,0.3,0.5,0.49999999999999994,0.65,19.10275,24.83358,return,4.690961999999999,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,23,23,20,,,,,,,,,,,,num_5,1.4931016999999969,num_5,0.55,0.6,0.30000000000000004,0.7,11.46165,26.74385,return,8.083875500000076,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,34,,,,,,,,,,,,num_5,1.3651684999999674,num_5,0.5,1.1,0.5,0.85,19.10275,32.47468,return,7.644905900000012,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,25,25,14,,,,,,,,,,,,num_4,2.6059381999999545,num_4,0.5,1.1,0.20000000000000007,0.5,7.6411,19.10275,return,7.01049840000006,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,26,26,40,,,,,,,,,,,,num_5,1.1663594999999845,num_5,0.4,1.1,0.5,0.7,19.10275,26.74385,return,9.132955799999976,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,27,27,49,,,,,,,,,,,,num_3,1.5441552999999288,num_3,0.4,1,0.20000000000000007,1.45,7.6411,55.39798,return,9.05115970000007,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,13,,,,,,,,,,,,num_3,1.3195054000000113,num_3,0.45,0.6,0.25000000000000006,1.05,9.55138,40.11578,return,8.86283539999998,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,48,,,,,,,,,,,,num_5,1.269551700000065,num_5,0.55,1.2,0.25000000000000006,0.9,9.55138,34.38495,return,5.325482800000017,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,32,,,,,,,,,,,,num_4,1.0767527999999942,num_4,0.4,0.6,0.4,1.0,15.2822,38.2055,return,8.85349589999997,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,22,,,,,,,,,,,,num_5,1.2723721999999356,num_5,0.25,0.3,0.15000000000000002,0.45,5.73083,17.19248,return,11.135189799999907,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,50,,,,,,,,,,,,num_5,1.719530699999936,num_5,0.25,1.1,0.44999999999999996,0.6,17.19248,22.9233,return,8.062746499999989,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,25,,,,,,,,,,,,num_5,1.1712155000000024,num_5,0.55,0.7,0.45,0.65,17.19248,24.83358,return,7.756210799999948,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,34,34,12,,,,,,,,,,,,num_4,1.5192114000000032,num_4,0.3,0.6,0.39999999999999997,0.5,15.2822,19.10275,return,11.63432120000003,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,35,35,19,,,,,,,,,,,,num_4,1.3101281000000284,num_4,0.25,0.8,0.25,1.1,9.55138,42.02605,return,7.668353600000032,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,36,36,2,,,,,,,,,,,,num_3,1.6855242000000175,num_3,0.2,0.9,0.2,0.85,7.6411,32.47468,return,8.460023299999975,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,37,37,45,,,,,,,,,,,,num_3,1.6155076999999523,num_3,0.45,1.1,0.20000000000000007,1.0,7.6411,38.2055,return,10.695091799999986,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,38,38,41,,,,,,,,,,,,num_3,1.276195799999968,num_3,0.25,0.6,0.49999999999999994,1.0,19.10275,38.2055,return,7.616530199999929,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,39,39,15,,,,,,,,,,,,num_3,1.3798011999999602,num_3,0.35,0.7,0.44999999999999996,0.75,17.19248,28.65413,return,7.686667199999974,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.8500000000000005,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,40,40,17,,,,,,,,,,,,num_5,1.182138199999926,num_5,0.35,1.1,0.49999999999999994,0.85,19.10275,32.47468,return,5.803408799999929,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,41,41,33,,,,,,,,,,,,num_6,1.5034878999999677,num_6,0.25,0.3,0.25,0.5,9.55138,19.10275,return,5.2599435000000625,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,42,42,24,,,,,,,,,,,,num_4,1.3354226999999668,num_4,0.25,0.4,0.3,0.6,11.46165,22.9233,return,5.6564154,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,43,43,36,,,,,,,,,,,,num_6,1.3992716000000058,num_6,0.25,0.5,0.15000000000000002,0.7,5.73083,26.74385,return,5.722361900000109,,,,,,,,,,,,,,,,,705,19,female,left_right_width,2024-05-17_16h07.01.705,exp1,2023.1.0,59.99858403342073,
