amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,9,9,23,,,,,,,,,,,,num_4,1.326733800000511,num_4,0.3,1.0,0.6,0.8,22.9233,30.5644,return,5.4431925000099,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,49,,,,,,,,,,,,num_3,1.201469099993119,num_3,0.4,0.7,0.25000000000000006,1.25,9.55138,47.75688,return,6.974899299995741,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,33,,,,,,,,,,,,num_5,1.0287737000035122,num_5,0.55,1.0,0.6000000000000001,0.9,22.9233,34.38495,return,3.6366736000054516,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,24,,,,,,,,,,,,num_4,1.3395040999748744,num_4,0.3,0.5,0.25,1.0,9.55138,38.2055,return,2.559056199999759,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,31,,,,,,,,,,,,num_5,1.2313595000014175,num_5,0.25,1.2,0.2,0.9,7.6411,34.38495,return,3.3175552999891806,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,30,,,,,,,,,,,,num_4,0.9645903999917209,num_4,0.2,1.2,0.2,0.8,7.6411,30.5644,return,2.036055100004887,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,15,15,50,,,,,,,,,,,,num_5,1.5294028000207618,num_5,0.4,1.3,0.35000000000000003,0.8,13.37193,30.5644,return,3.989011700003175,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,16,16,34,,,,,,,,,,,,num_5,1.2843770000035875,num_5,0.5,0.6,0.45,1.25,17.19248,47.75688,return,4.24860429999535,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,1,,,,,,,,,,,,num_4,1.031050600024173,num_4,0.3,1.2,0.49999999999999994,0.6,19.10275,22.9233,return,6.6431320999981835,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,41,,,,,,,,,,,,num_4,0.9861900999967474,num_4,0.45,1.2,0.45,1.2,17.19248,45.8466,return,1.2896880999905989,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,22,,,,,,,,,,,,num_5,2.7880404999887105,num_5,0.45,0.9,0.25000000000000006,0.9,9.55138,34.38495,return,2.046379200008232,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,20,20,51,,,,,,,,,,,,num_3,2.3541097000124864,num_3,0.5,0.7,0.25000000000000006,1.2,9.55138,45.8466,return,5.869704600016121,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,38,,,,,,,,,,,,num_5,1.1483136000169907,num_5,0.4,1.3,0.20000000000000007,0.85,7.6411,32.47468,return,6.534300500003155,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.8500000000000001,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,2,,,,,,,,,,,,num_3,1.3846169000025839,num_3,0.35,0.6,0.15000000000000002,0.6,5.73083,22.9233,return,1.7968704999948386,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,11,,,,,,,,,,,,num_3,1.0881253000115976,num_3,0.2,0.8,0.44999999999999996,0.7,17.19248,26.74385,return,3.4765881999919657,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,24,24,45,,,,,,,,,,,,num_3,1.058041599986609,num_3,0.35,1,0.25,1.3,9.55138,49.66716,return,7.159529600001406,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,25,25,46,,,,,,,,,,,,num_5,1.0864612000004854,num_5,0.25,0.9,0.5499999999999999,0.9,21.01303,34.38495,return,2.5472562999930233,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7000000000000001,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,21,,,,,,,,,,,,num_4,1.4660129999974743,num_4,0.35,0.5,0.2,1.1,7.6411,42.02605,return,4.08790709997993,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,25,,,,,,,,,,,,num_5,1.0476699999999255,num_5,0.55,0.6,0.10000000000000007,0.45,3.82055,17.19248,return,5.63484359998256,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,28,28,20,,,,,,,,,,,,num_5,1.064262100000633,num_5,0.2,0.8,0.25,0.7,9.55138,26.74385,return,6.261083600023994,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,42,,,,,,,,,,,,num_5,2.024936300003901,num_5,0.45,0.5,0.20000000000000007,0.55,7.6411,21.01303,return,6.209906600008253,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,15,,,,,,,,,,,,num_3,1.1486048999940977,num_3,0.5,1.2,0.5,1.2,19.10275,45.8466,return,0.9699209000100382,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,27,,,,,,,,,,,,num_5,0.8779357000021264,num_5,0.45,0.8,0.4,0.55,15.2822,21.01303,return,3.7953050000069197,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,13,,,,,,,,,,,,num_3,1.1184724000049755,num_3,0.5,1,0.20000000000000007,1,7.6411,38.2055,return,2.9884854999836534,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,33,33,10,,,,,,,,,,,,num_3,1.1065439000085462,num_3,0.2,0.8,0.49999999999999994,0.7,19.10275,26.74385,return,4.030605600011768,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,34,34,32,,,,,,,,,,,,num_5,1.2591853000049014,num_5,0.45,1.1,0.30000000000000004,0.8,11.46165,30.5644,return,3.3147421999892686,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,num_3,1.0874198000237811,num_3,0.35,0.5,0.35,2.45,13.37193,93.60348,return,10.670543299987912,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,36,36,47,,,,,,,,,,,,num_3,1.0619245000125375,num_3,0.55,0.9,0.55,2.2,21.01303,84.05211,return,7.0012793999922,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,37,37,0,,,,,,,,,,,,num_3,1.0327443999995012,num_3,0.35,1.3,0.39999999999999997,0.95,15.2822,36.29523,return,3.4205802000069525,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,38,38,28,,,,,,,,,,,,num_3,1.1367283999861684,num_3,0.4,0.6,0.5,0.95,19.10275,36.29523,return,3.0077396999986377,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,39,39,14,,,,,,,,,,,,num_4,1.5347053000004962,num_4,0.5,1.0,0.20000000000000007,0.6,7.6411,22.9233,return,3.367929300002288,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,40,40,9,,,,,,,,,,,,num_3,1.0433016000024509,num_3,0.25,0.7,0.39999999999999997,0.7,15.2822,26.74385,return,2.129592599987518,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7000000000000001,0.4,2.6000000000000005,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,41,41,4,,,,,,,,,,,,num_3,0.8541474000085145,num_3,0.35,1.1,0.39999999999999997,0.95,15.2822,36.29523,return,2.526802599983057,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,42,42,48,,,,,,,,,,,,num_5,0.8469471999851521,num_5,0.25,1.0,0.25,1.0,9.55138,38.2055,return,0.8927913999941666,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,43,43,44,,,,,,,,,,,,num_5,1.6601042000111192,num_5,0.2,0.3,0.25,1.0,9.55138,38.2055,return,7.380130600009579,,,,,,,,,,,,,,,,,706,23,male,up_down_width,2024-05-19_16h21.25.132,exp1,2023.1.0,60.063883947441624,
