amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.743692100048065,c,175.44672450004146,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,num_4,7.095695599913597,num_4,0.25,0.6,0.10000000000000002,0.5,3.82055,19.10275,return,22.84972029994242,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
3,9.5,10,10.5,0,0,0.5,0.4,0.1,1.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,num_3,1.6895285998471081,num_3,0.25,0.5,0.10000000000000002,0.7,3.82055,26.74385,return,4.816326099913567,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
3,9,10,11,0,0,1,0.9,0.1,2.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,num_3,2.8685242997016758,num_3,0.25,0.7,0.05000000000000002,0.8,1.91028,30.5644,return,6.252567699877545,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,num_3,2.2080696998164058,num_3,0.35,0.5,0.25,0.85,9.55138,32.47468,return,8.530145699856803,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
5,9.25,9.625,10,10.375,10.75,0.375,0.125,0.25,1.75,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,num_5,2.1230554000940174,num_5,0.45,0.5,0.35000000000000003,0.5,13.37193,19.10275,return,4.9325861998368055,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,num_4,1.5678946999832988,num_4,0.25,0.3,0.25,0.7,9.55138,26.74385,return,4.272409199737012,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
5,9,9.5,10,10.5,11,0.5,0.09999999999999998,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,num_4,1.7367188998032361,num_4,0.4,0.6,0.4,0.5,15.2822,19.10275,return,8.19297599978745,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,num_4,1.3618851997889578,num_4,0.55,1.2,0.45,0.8,17.19248,30.5644,return,7.529671099968255,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,num_4,1.4719274998642504,num_4,0.3,0.7,0.39999999999999997,0.7,15.2822,26.74385,return,2.6438301999587566,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,120.44116439973004,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,32,,,,,,,,,,,,num_4,1.6243712999857962,num_4,0.3,0.8,0.3,0.7,11.46165,26.74385,return,3.566928399959579,,,,,,,,,,,,,,,,,702,21,female,up_down_width,2024-05-10_11h54.33.042,exp1,2023.1.0,60.00398423900856,
